,index,Scotland,East Anglian Region,London Region,South Region,North Western Region,West Midlands Region,South West Region,East Midlands Region,South East Region,Wales,Yorkshire Region,North Region,Ireland,id_student,code_module,module_domain,module_presentation_length,term,year,num_of_prev_attempts,final_result,date_registration,disability,gender,age_band,highest_education,imd_band,studied_credits,b4_sum_clicks,half_sum_clicks,std_half_score
16801,18493,0,0,1,0,0,0,0,0,0,0,0,0,0,602994,5,1,268,0,0,0,0,-32.0,0,0,0,2,1.0,120,50.0,1181.0,20.6666666666667
16802,18496,0,1,0,0,0,0,0,0,0,0,0,0,0,603012,1,0,268,0,0,0,1,-31.0,0,1,0,1,2.0,60,20.0,325.0,84.6290322580645
16803,18497,0,0,0,0,0,0,0,0,0,1,0,0,0,603030,5,1,268,0,0,0,0,-53.0,0,0,0,3,8.0,60,12.0,147.0,19.3333333333333
16804,18498,0,0,0,0,0,0,0,0,1,0,0,0,0,603034,3,1,261,0,0,0,1,-42.0,0,0,0,3,7.0,60,72.0,781.0,96.4166666666667
16805,18499,0,0,0,0,0,0,0,0,0,0,1,0,0,603035,1,0,268,0,0,0,1,-49.0,0,1,1,1,5.0,60,0.0,63.0,68.1129032258064
16806,18500,0,0,0,0,0,0,0,0,0,1,0,0,0,603036,1,0,268,0,0,0,1,-53.0,0,1,0,3,1.0,120,0.0,532.0,60.6935483870968
16807,18501,0,0,0,0,0,0,0,0,0,1,0,0,0,603038,1,0,268,0,0,0,1,-53.0,0,1,1,3,1.0,120,0.0,153.0,74.9838709677419
16808,18503,0,0,0,0,0,0,1,0,0,0,0,0,0,617671,1,0,262,0,1,0,0,-150.0,0,1,0,2,6.0,60,0.0,0.0,0.0
16809,18504,1,0,0,0,0,0,0,0,0,0,0,0,0,603049,2,1,269,0,1,0,1,-21.0,0,0,0,3,3.0,60,0.0,397.0,77.9
16810,18505,1,0,0,0,0,0,0,0,0,0,0,0,0,603049,3,1,261,0,0,0,1,-37.0,0,0,0,3,3.0,60,7.0,859.0,84.2083333333333
16811,18506,0,0,0,0,0,0,0,1,0,0,0,0,0,603052,1,0,268,0,0,0,0,-53.0,0,1,0,1,1.0,120,0.0,0.0,0.0
16812,18507,1,0,0,0,0,0,0,0,0,0,0,0,0,603053,2,1,241,1,1,0,0,-134.0,0,0,0,2,4.0,90,0.0,0.0,0.0
16813,18508,1,0,0,0,0,0,0,0,0,0,0,0,0,603053,4,1,268,0,0,0,0,-46.0,0,0,0,2,4.0,90,0.0,0.0,0.0
16814,18509,0,0,0,0,0,0,0,0,0,1,0,0,0,603055,1,0,262,0,1,0,1,-38.0,0,1,1,2,5.0,60,15.0,143.0,64.6666666666667
16815,18512,0,0,0,0,0,0,0,0,0,0,0,0,1,603061,1,0,234,1,1,0,0,-103.0,0,1,1,1,5.0,60,22.0,92.0,44.046511627907
16816,18514,0,1,0,0,0,0,0,0,0,0,0,0,0,603108,4,1,269,0,1,0,1,-80.0,0,0,0,2,8.0,120,17.0,1067.0,83.8333333333333
16817,18515,0,0,0,0,0,1,0,0,0,0,0,0,0,603111,5,1,268,0,0,0,0,-29.0,0,1,0,2,8.0,120,190.0,1700.0,25.6666666666667
16818,18516,0,0,0,0,0,1,0,0,0,0,0,0,0,603111,5,1,241,1,1,1,1,-23.0,0,1,0,2,8.0,120,41.0,645.0,28.0
16819,18517,0,0,0,1,0,0,0,0,0,0,0,0,0,603112,1,0,234,1,1,0,1,-53.0,0,1,0,1,5.0,120,0.0,107.0,50.4651162790698
16820,18518,0,0,0,0,0,0,0,0,1,0,0,0,0,603113,1,0,268,0,0,0,0,-53.0,1,1,0,2,1.0,120,0.0,0.0,0.0
16821,18519,0,0,0,0,0,0,0,0,1,0,0,0,0,603113,1,0,262,0,1,1,1,-65.0,1,1,0,2,1.0,60,41.0,134.0,76.0
16822,18520,0,0,0,0,0,0,0,0,0,0,0,0,1,603121,1,0,262,0,1,0,0,-11.0,0,1,1,1,0.0,60,0.0,34.0,19.3333333333333
16823,18521,0,0,0,0,0,0,0,0,1,0,0,0,0,603123,1,0,268,0,0,0,1,-36.0,0,1,0,2,9.0,60,0.0,86.0,70.7903225806452
16824,18523,0,0,0,1,0,0,0,0,0,0,0,0,0,603129,2,1,269,0,1,0,1,-63.0,0,0,0,2,5.0,60,2.0,222.0,17.875
16825,18524,0,0,1,0,0,0,0,0,0,0,0,0,0,603148,5,1,268,0,0,0,0,-53.0,0,0,0,1,1.0,120,0.0,173.0,11.3333333333333
16826,18525,1,0,0,0,0,0,0,0,0,0,0,0,0,603155,5,1,268,0,0,0,1,-38.0,0,0,0,1,4.0,60,106.0,2012.0,67.6666666666667
16827,18526,0,0,0,0,0,0,0,0,0,0,0,0,1,603163,5,1,241,1,1,0,1,-89.0,0,0,0,1,0.0,60,59.0,1070.0,82.5
16828,18528,0,0,0,0,0,0,0,0,0,1,0,0,0,603165,1,0,268,0,0,0,1,-35.0,0,1,1,3,4.0,60,0.0,585.0,90.0806451612903
16829,18529,0,0,1,0,0,0,0,0,0,0,0,0,0,603170,5,1,268,0,0,0,1,-52.0,0,0,0,1,4.0,90,147.0,1674.0,92.3333333333333
16830,18530,0,0,0,0,0,0,0,0,1,0,0,0,0,603179,2,1,269,0,1,1,1,-20.0,0,0,1,1,4.0,60,0.0,528.0,14.875
16831,18531,0,0,0,0,0,0,0,0,1,0,0,0,0,603179,4,1,269,0,1,2,1,-20.0,0,0,1,1,4.0,60,0.0,801.0,45.5
16832,18532,0,0,0,0,1,0,0,0,0,0,0,0,0,603199,5,1,268,0,0,0,0,-25.0,0,0,1,1,7.0,90,365.0,3437.0,37.3333333333333
16833,18533,0,1,0,0,0,0,0,0,0,0,0,0,0,603200,1,0,262,0,1,0,1,-85.0,0,1,0,1,3.0,60,0.0,139.0,78.3333333333333
16834,18535,0,0,0,0,0,0,0,0,1,0,0,0,0,603203,1,0,262,0,1,0,0,-161.0,0,1,0,2,2.0,120,0.0,0.0,0.0
16835,18536,0,0,1,0,0,0,0,0,0,0,0,0,0,603204,5,1,268,0,0,0,0,-29.0,0,1,0,3,2.0,180,0.0,0.0,0.0
16836,18537,0,0,0,0,0,1,0,0,0,0,0,0,0,618514,2,1,241,1,1,0,0,-118.0,0,0,0,2,0.0,60,0.0,0.0,0.0
16837,18538,1,0,0,0,0,0,0,0,0,0,0,0,0,603210,1,0,268,0,0,0,1,-4.0,0,1,1,2,0.0,120,0.0,350.0,76.9354838709677
16838,18539,0,0,0,0,0,0,0,0,0,0,0,1,0,603216,5,1,268,0,0,0,0,-28.0,0,0,0,2,5.0,120,19.0,220.0,17.0
16839,18540,0,0,0,0,0,0,0,1,0,0,0,0,0,603220,5,1,268,0,0,0,0,-52.0,0,0,0,1,2.0,120,89.0,124.0,12.3333333333333
16840,18541,0,0,0,0,0,1,0,0,0,0,0,0,0,603222,2,1,241,1,1,0,0,-171.0,0,0,0,1,6.0,60,0.0,164.0,13.2
16841,18542,0,0,0,0,0,1,0,0,0,0,0,0,0,603222,4,1,268,0,0,0,1,-52.0,0,0,0,1,6.0,60,0.0,703.0,92.1111111111111
16842,18543,0,0,0,1,0,0,0,0,0,0,0,0,0,603224,3,1,262,0,1,0,1,-35.0,0,1,1,2,9.0,60,772.0,1928.0,96.0
16843,18545,1,0,0,0,0,0,0,0,0,0,0,0,0,603231,5,1,268,0,0,0,1,-45.0,0,0,0,3,6.0,60,435.0,2878.0,80.6666666666667
16844,18546,0,0,0,0,0,0,0,0,0,1,0,0,0,603239,2,1,241,1,1,0,0,-162.0,0,0,0,1,4.0,60,0.0,0.0,0.0
16845,18547,0,0,0,0,0,0,0,0,0,0,0,1,0,603241,3,1,241,1,1,0,0,-171.0,0,0,0,2,8.0,60,0.0,0.0,0.0
16846,18548,0,0,0,0,0,0,1,0,0,0,0,0,0,603260,5,1,268,0,0,0,0,-50.0,0,1,0,1,9.0,60,165.0,465.0,26.6666666666667
16847,18549,1,0,0,0,0,0,0,0,0,0,0,0,0,603265,1,0,268,0,0,0,0,-28.0,0,1,0,2,5.0,60,7.0,144.0,50.2741935483871
16848,18550,0,0,0,0,0,0,1,0,0,0,0,0,0,603270,1,0,268,0,0,0,0,-52.0,0,1,0,2,1.0,60,33.0,666.0,59.6451612903226
16849,18551,0,0,0,0,0,0,0,1,0,0,0,0,0,603287,1,0,268,0,0,0,1,-46.0,0,1,0,2,9.0,60,29.0,78.0,51.8548387096774
16850,18552,0,0,0,0,1,0,0,0,0,0,0,0,0,603296,1,0,268,0,0,0,0,-30.0,0,1,0,2,7.0,60,0.0,0.0,0.0
16851,18553,0,0,0,0,0,0,0,0,0,0,0,1,0,603300,5,1,268,0,0,0,1,-22.0,0,0,0,2,1.0,60,114.0,3185.0,87.3333333333333
16852,18554,0,0,0,0,0,0,1,0,0,0,0,0,0,603302,2,1,269,0,1,0,0,-107.0,1,0,0,2,2.0,90,110.0,690.0,35.95
16853,18555,0,0,0,0,0,0,1,0,0,0,0,0,0,603302,3,1,261,0,0,0,0,-57.0,1,0,0,2,2.0,120,207.0,465.0,13.1666666666667
16854,18556,0,0,0,0,0,0,1,0,0,0,0,0,0,603302,3,1,241,1,1,1,1,-40.0,1,0,0,2,2.0,120,73.0,654.0,46.625
16855,18558,0,0,0,0,0,0,1,0,0,0,0,0,0,603309,4,1,268,0,0,0,1,-51.0,0,0,0,2,8.0,60,43.0,1010.0,85.8888888888889
16856,18560,0,0,0,0,0,0,0,0,1,0,0,0,0,603325,2,1,269,0,1,0,1,-122.0,1,1,0,2,3.0,60,75.0,1154.0,22.5
16857,18561,0,0,0,0,0,0,0,0,1,0,0,0,0,603325,3,1,261,0,0,0,1,-57.0,1,1,0,2,3.0,60,62.0,476.0,96.9166666666667
16858,18562,1,0,0,0,0,0,0,0,0,0,0,0,0,603327,5,1,268,0,0,0,1,-36.0,0,0,0,2,9.0,60,243.0,1937.0,76.6666666666667
16859,18565,0,0,0,1,0,0,0,0,0,0,0,0,0,603348,1,0,234,1,1,0,0,-177.0,0,1,0,1,4.0,60,0.0,0.0,0.0
16860,18566,0,0,0,1,0,0,0,0,0,0,0,0,0,603357,4,1,268,0,0,0,0,-32.0,0,0,1,1,7.0,90,0.0,0.0,0.0
16861,18568,0,0,0,0,0,0,0,1,0,0,0,0,0,603389,5,1,268,0,0,0,1,-52.0,0,0,0,1,2.0,60,6.0,1944.0,82.3333333333333
16862,18569,1,0,0,0,0,0,0,0,0,0,0,0,0,603398,1,0,268,0,0,0,1,-30.0,0,1,1,1,4.0,60,36.0,459.0,77.4032258064516
16863,18570,0,0,0,0,0,1,0,0,0,0,0,0,0,618514,4,1,241,1,1,0,0,-118.0,0,0,0,2,0.0,60,0.0,0.0,0.0
16864,18571,0,0,0,0,1,0,0,0,0,0,0,0,0,603406,3,1,262,0,1,0,1,-30.0,0,0,0,1,2.0,60,28.0,301.0,78.0
16865,18572,0,0,1,0,0,0,0,0,0,0,0,0,0,603410,3,1,261,0,0,0,0,-50.0,0,0,0,2,2.0,60,47.0,972.0,75.1666666666667
16866,18573,0,0,0,0,0,0,0,0,0,0,0,1,0,603423,5,1,268,0,0,0,0,-50.0,0,0,1,2,0.0,60,17.0,556.0,22.3333333333333
16867,18574,0,0,0,0,0,0,0,0,0,0,0,1,0,603423,5,1,269,0,1,1,0,-147.0,0,0,1,2,0.0,60,0.0,0.0,0.0
16868,18575,0,0,0,0,0,0,0,1,0,0,0,0,0,603431,3,1,261,0,0,0,1,-53.0,1,0,0,2,0.0,60,108.0,585.0,60.7083333333333
16869,18576,0,0,1,0,0,0,0,0,0,0,0,0,0,603437,5,1,268,0,0,0,1,-51.0,0,0,0,1,2.0,120,31.0,1797.0,72.3333333333333
16870,18577,0,0,0,1,0,0,0,0,0,0,0,0,0,603440,1,0,268,0,0,0,1,-52.0,0,1,0,2,9.0,120,24.0,488.0,69.8548387096774
16871,18578,0,1,0,0,0,0,0,0,0,0,0,0,0,603446,1,0,268,0,0,0,1,-52.0,0,1,1,2,6.0,120,32.0,683.0,75.0161290322581
16872,18579,0,0,0,0,0,0,0,0,0,0,0,0,1,603455,4,1,268,0,0,0,1,-51.0,0,0,1,1,3.0,60,381.0,914.0,91.4444444444444
16873,18580,0,0,0,0,0,0,0,0,0,1,0,0,0,603469,3,1,261,0,0,0,0,-45.0,0,1,0,3,6.0,180,29.0,711.0,47.2083333333333
16874,18581,0,0,0,1,0,0,0,0,0,0,0,0,0,603471,1,0,268,0,0,0,0,-43.0,0,1,1,2,4.0,60,0.0,0.0,0.0
16875,18582,0,1,0,0,0,0,0,0,0,0,0,0,0,603477,2,1,241,1,1,0,1,-47.0,0,0,0,3,7.0,60,5.0,635.0,56.9
16876,18583,0,1,0,0,0,0,0,0,0,0,0,0,0,603477,4,1,268,0,0,0,1,-25.0,0,0,0,3,7.0,60,57.0,781.0,84.0
16877,18584,0,0,0,1,0,0,0,0,0,0,0,0,0,603483,5,1,241,1,1,0,0,-110.0,0,1,1,1,8.0,90,0.0,1163.0,22.5
16878,18585,0,0,0,0,0,0,0,1,0,0,0,0,0,603490,3,1,262,0,1,0,0,-67.0,0,1,0,2,2.0,120,0.0,0.0,0.0
16879,18586,0,1,0,0,0,0,0,0,0,0,0,0,0,603493,3,1,262,0,1,0,0,-71.0,0,1,0,0,6.0,60,15.0,460.0,66.0
16880,18587,0,0,0,0,0,0,0,0,0,0,1,0,0,603498,2,1,241,1,1,0,0,-123.0,0,0,0,2,4.0,90,0.0,0.0,0.0
16881,18588,0,0,0,0,0,0,0,0,0,0,1,0,0,603498,3,1,261,0,0,0,0,-58.0,0,0,0,2,4.0,90,82.0,631.0,11.5
16882,18589,0,0,0,0,0,0,0,0,0,0,1,0,0,603503,2,1,269,0,1,0,1,-46.0,0,0,0,2,4.0,30,8.0,281.0,88.9
16883,18590,0,0,0,0,0,0,0,0,0,0,1,0,0,603503,4,1,268,0,0,0,1,-46.0,0,0,0,2,4.0,30,39.0,807.0,87.8888888888889
16884,18591,0,0,0,0,0,0,0,0,1,0,0,0,0,603513,3,1,261,0,0,0,1,-38.0,0,1,0,3,3.0,60,60.0,441.0,93.2916666666667
16885,18592,0,0,0,0,0,0,0,0,0,0,0,1,0,603516,1,0,268,0,0,0,0,-51.0,0,1,1,1,0.0,120,0.0,0.0,0.0
16886,18593,1,0,0,0,0,0,0,0,0,0,0,0,0,603529,2,1,269,0,1,0,1,-56.0,0,0,0,2,5.0,90,3.0,478.0,82.1
16887,18594,1,0,0,0,0,0,0,0,0,0,0,0,0,603529,5,1,268,0,0,0,1,-43.0,0,0,0,2,5.0,60,117.0,1609.0,76.6666666666667
16888,18595,0,0,1,0,0,0,0,0,0,0,0,0,0,603531,4,1,241,1,1,0,1,-29.0,0,0,1,3,7.0,60,0.0,564.0,85.3888888888889
16889,18596,0,0,0,0,0,0,0,1,0,0,0,0,0,603539,5,1,241,1,1,0,1,-129.0,0,0,0,2,6.0,60,69.0,2531.0,85.0
16890,18597,0,0,0,0,0,0,0,1,0,0,0,0,0,603543,1,0,234,1,1,0,0,-82.0,0,1,0,1,4.0,60,0.0,0.0,0.0
16891,18598,1,0,0,0,0,0,0,0,0,0,0,0,0,603559,3,1,241,1,1,0,0,-101.0,0,0,0,1,1.0,60,0.0,0.0,0.0
16892,18599,0,0,0,0,0,0,1,0,0,0,0,0,0,603560,2,1,269,0,1,0,0,-45.0,0,1,0,1,9.0,30,467.0,2535.0,4.45
16893,18600,0,0,0,1,0,0,0,0,0,0,0,0,0,603565,4,1,268,0,0,0,0,-50.0,0,0,0,1,8.0,60,0.0,757.0,59.7222222222222
16894,18602,0,0,0,1,0,0,0,0,0,0,0,0,0,603575,5,1,268,0,0,0,0,-51.0,0,0,0,1,1.0,120,0.0,0.0,0.0
16895,18603,0,0,0,0,0,0,0,1,0,0,0,0,0,603576,5,1,268,0,0,0,1,-51.0,0,0,0,2,6.0,60,15.0,710.0,41.3333333333333
16896,18605,0,0,0,0,0,0,0,0,1,0,0,0,0,603580,1,0,262,0,1,0,1,-17.0,0,1,1,1,7.0,120,75.0,1474.0,85.3333333333333
16897,18608,0,0,1,0,0,0,0,0,0,0,0,0,0,603597,5,1,268,0,0,0,1,-31.0,0,0,0,2,8.0,90,0.0,2386.0,83.3333333333333
16898,18609,0,1,0,0,0,0,0,0,0,0,0,0,0,603600,5,1,268,0,0,0,1,-49.0,0,0,0,1,4.0,60,123.0,1588.0,82.3333333333333
16899,18610,0,0,0,0,0,0,1,0,0,0,0,0,0,603601,1,0,268,0,0,0,1,-32.0,0,1,1,1,2.0,60,16.0,772.0,70.5645161290323
16900,18611,0,1,0,0,0,0,0,0,0,0,0,0,0,603611,5,1,268,0,0,0,1,-51.0,0,0,0,2,3.0,60,48.0,1199.0,74.0
16901,18613,0,0,1,0,0,0,0,0,0,0,0,0,0,603620,2,1,269,0,1,0,1,-60.0,0,1,0,2,4.0,60,16.0,1324.0,38.275
16902,18614,0,1,0,0,0,0,0,0,0,0,0,0,0,603627,1,0,268,0,0,0,1,-28.0,0,1,0,2,8.0,120,40.0,125.0,81.6451612903226
16903,18615,0,0,0,0,1,0,0,0,0,0,0,0,0,603639,2,1,241,1,1,0,0,-80.0,0,0,0,2,5.0,60,38.0,2053.0,88.975
16904,18616,0,0,0,0,1,0,0,0,0,0,0,0,0,603639,4,1,268,0,0,0,1,-51.0,0,0,0,2,5.0,60,175.0,1236.0,90.3888888888889
16905,18617,1,0,0,0,0,0,0,0,0,0,0,0,0,603648,5,1,269,0,1,0,1,-17.0,0,0,0,3,9.0,60,39.0,2469.0,75.5
16906,18618,0,0,0,1,0,0,0,0,0,0,0,0,0,603651,5,1,268,0,0,0,1,-51.0,0,0,0,2,9.0,60,199.0,3282.0,86.6666666666667
16907,18619,0,0,0,1,0,0,0,0,0,0,0,0,0,603661,1,0,268,0,0,0,1,-30.0,0,1,1,3,8.0,60,73.0,508.0,87.4193548387097
16908,18620,0,1,0,0,0,0,0,0,0,0,0,0,0,603669,3,1,261,0,0,0,0,-57.0,0,0,0,2,7.0,120,0.0,0.0,0.0
16909,18621,0,0,0,0,1,0,0,0,0,0,0,0,0,603684,3,1,261,0,0,0,0,-43.0,0,0,0,1,5.0,60,0.0,0.0,0.0
16910,18623,0,0,0,1,0,0,0,0,0,0,0,0,0,603690,3,1,241,1,1,0,1,-61.0,0,1,0,1,4.0,120,102.0,857.0,81.5416666666667
16911,18624,0,0,0,0,1,0,0,0,0,0,0,0,0,603694,5,1,241,1,1,0,0,-164.0,0,0,0,2,4.0,60,0.0,746.0,73.5
16912,18625,0,0,0,0,0,0,0,0,0,0,1,0,0,603700,4,1,269,0,1,0,0,-71.0,0,0,0,1,1.0,60,0.0,0.0,0.0
16913,18626,0,0,0,0,0,0,1,0,0,0,0,0,0,603726,3,1,262,0,1,0,0,-36.0,0,0,0,2,7.0,60,3.0,111.0,16.0
16914,18627,0,0,0,0,1,0,0,0,0,0,0,0,0,603728,2,1,269,0,1,0,0,-56.0,0,0,0,3,2.0,30,0.0,0.0,0.0
16915,18628,0,1,0,0,0,0,0,0,0,0,0,0,0,603730,3,1,261,0,0,0,0,-58.0,0,1,1,2,6.0,120,97.0,128.0,12.0
16916,18629,1,0,0,0,0,0,0,0,0,0,0,0,0,603731,1,0,262,0,1,0,1,-84.0,0,0,0,2,0.0,60,44.0,630.0,69.3333333333333
16917,18630,0,0,0,0,0,1,0,0,0,0,0,0,0,603733,5,1,268,0,0,0,1,-50.0,0,0,0,2,9.0,60,232.0,2020.0,86.3333333333333
16918,18631,0,0,0,0,0,0,1,0,0,0,0,0,0,603739,1,0,234,1,1,0,0,-81.0,0,1,0,1,2.0,60,76.0,176.0,35.046511627907
16919,18633,0,0,1,0,0,0,0,0,0,0,0,0,0,603746,1,0,262,0,1,0,1,-122.0,0,1,0,2,6.0,60,0.0,54.0,83.3333333333333
16920,18634,0,0,0,0,0,0,0,0,1,0,0,0,0,603749,3,1,261,0,0,0,0,-51.0,0,0,1,2,9.0,60,0.0,0.0,0.0
16921,18635,0,0,0,0,0,0,0,0,1,0,0,0,0,603762,1,0,234,1,1,0,1,-164.0,0,1,0,2,5.0,60,8.0,292.0,119.53488372093
16922,18637,0,0,0,0,1,0,0,0,0,0,0,0,0,603789,1,0,268,0,0,0,0,-22.0,0,1,0,1,1.0,60,0.0,0.0,0.0
16923,18638,0,0,0,0,0,0,0,1,0,0,0,0,0,603803,3,1,261,0,0,0,0,-57.0,0,0,1,2,3.0,120,120.0,584.0,11.8333333333333
16924,18639,0,0,0,1,0,0,0,0,0,0,0,0,0,603818,1,0,268,0,0,0,0,-32.0,0,1,0,1,3.0,120,0.0,334.0,20.9516129032258
16925,18640,1,0,0,0,0,0,0,0,0,0,0,0,0,603819,5,1,268,0,0,0,1,-37.0,0,0,0,2,8.0,60,73.0,1346.0,79.0
16926,18642,0,0,0,0,0,0,1,0,0,0,0,0,0,603832,2,1,241,1,1,0,0,-165.0,0,0,0,2,4.0,60,3.0,1189.0,18.875
16927,18643,0,0,0,0,0,0,1,0,0,0,0,0,0,603832,4,1,241,1,1,0,1,-165.0,0,0,0,2,4.0,60,13.0,608.0,73.9444444444444
16928,18644,1,0,0,0,0,0,0,0,0,0,0,0,0,603834,0,0,269,0,1,0,1,-5.0,0,1,0,3,5.0,90,1.0,254.0,61.6
16929,18645,0,0,0,0,0,0,0,0,0,0,1,0,0,603848,5,1,268,0,0,0,0,-32.0,1,0,1,1,0.0,120,21.0,1497.0,21.0
16930,18646,0,0,0,0,0,0,0,0,0,0,1,0,0,603848,5,1,241,1,1,1,0,2.0,1,0,1,1,0.0,120,0.0,810.0,10.0
16931,18647,1,0,0,0,0,0,0,0,0,0,0,0,0,603850,3,1,261,0,0,0,0,-57.0,0,0,1,1,4.0,60,0.0,0.0,0.0
16932,18648,0,0,0,1,0,0,0,0,0,0,0,0,0,603859,2,1,241,1,1,0,1,-17.0,0,0,0,3,6.0,60,19.0,353.0,19.075
16933,18651,0,0,0,0,0,1,0,0,0,0,0,0,0,603873,5,1,268,0,0,0,0,-37.0,0,0,1,1,1.0,120,0.0,0.0,0.0
16934,18652,0,0,0,0,0,0,0,0,0,0,0,0,1,603888,1,0,234,1,1,0,0,-93.0,0,1,1,1,7.0,60,0.0,0.0,0.0
16935,18653,0,0,0,0,0,0,0,0,0,0,0,0,1,603908,1,0,268,0,0,0,1,-22.0,0,1,0,1,3.0,60,6.0,205.0,23.3225806451613
16936,18654,0,0,0,0,0,0,0,0,0,0,0,0,1,603910,1,0,268,0,0,0,0,-15.0,0,1,1,1,4.0,60,0.0,244.0,25.0161290322581
16937,18655,0,0,0,0,0,0,0,0,0,0,1,0,0,603912,1,0,268,0,0,0,1,-28.0,0,1,1,1,4.0,60,129.0,262.0,81.6290322580645
16938,18658,0,0,0,0,0,0,0,1,0,0,0,0,0,603921,1,0,262,0,1,0,1,-35.0,0,1,0,1,6.0,180,123.0,115.0,73.3333333333333
16939,18660,0,0,0,0,0,0,0,0,0,0,0,1,0,603931,3,1,261,0,0,0,0,-57.0,0,0,0,1,1.0,120,0.0,0.0,0.0
16940,18661,0,0,0,0,0,0,0,0,0,0,0,1,0,603931,5,1,268,0,0,0,0,-43.0,0,0,0,1,1.0,120,342.0,1278.0,44.6666666666667
16941,18662,0,0,0,0,0,0,0,0,0,0,0,1,0,603931,5,1,269,0,1,1,0,-115.0,0,0,0,1,1.0,60,0.0,0.0,0.0
16942,18663,0,0,0,0,0,0,0,0,0,0,0,1,0,603953,3,1,261,0,0,0,0,-56.0,0,1,0,2,3.0,120,0.0,0.0,0.0
16943,18665,0,0,0,0,0,0,1,0,0,0,0,0,0,603972,5,1,241,1,1,0,0,-165.0,0,1,0,2,2.0,60,71.0,2440.0,71.0
16944,18666,1,0,0,0,0,0,0,0,0,0,0,0,0,603979,2,1,269,0,1,0,0,-98.0,0,1,1,3,4.0,90,62.0,377.0,3.35
16945,18667,0,0,0,0,1,0,0,0,0,0,0,0,0,603999,2,1,241,1,1,0,0,-164.0,0,0,0,2,4.0,60,0.0,0.0,0.0
16946,18668,0,0,0,0,0,0,0,0,0,1,0,0,0,604027,3,1,241,1,1,1,0,-81.0,0,0,0,2,5.0,135,0.0,0.0,0.0
16947,18669,0,0,0,0,0,0,0,0,0,0,0,1,0,604050,4,1,268,0,0,0,1,-46.0,0,0,0,2,1.0,60,12.0,609.0,85.1111111111111
16948,18670,0,0,0,0,1,0,0,0,0,0,0,0,0,604055,3,1,261,0,0,0,1,-45.0,0,0,0,2,8.0,120,36.0,851.0,82.0416666666667
16949,18671,1,0,0,0,0,0,0,0,0,0,0,0,0,604057,2,1,269,0,1,0,1,-37.0,0,1,0,2,9.0,120,26.0,809.0,76.6
16950,18672,1,0,0,0,0,0,0,0,0,0,0,0,0,604057,4,1,269,0,1,0,1,-37.0,0,1,0,2,9.0,120,7.0,988.0,97.6111111111111
16951,18675,0,0,0,1,0,0,0,0,0,0,0,0,0,604072,3,1,261,0,0,0,1,-56.0,0,1,0,2,6.0,120,139.0,738.0,85.5416666666667
16952,18676,0,0,0,0,0,0,1,0,0,0,0,0,0,604078,2,1,241,1,1,0,0,-169.0,0,0,0,2,8.0,60,0.0,0.0,0.0
16953,18677,0,0,0,0,0,0,1,0,0,0,0,0,0,604078,4,1,241,1,1,0,0,-169.0,0,0,0,2,8.0,60,0.0,0.0,0.0
16954,18678,0,0,0,0,1,0,0,0,0,0,0,0,0,604079,1,0,268,0,0,0,0,-49.0,1,1,0,2,1.0,120,0.0,0.0,0.0
16955,18679,0,0,0,1,0,0,0,0,0,0,0,0,0,604087,5,1,268,0,0,0,0,-29.0,0,0,0,1,9.0,90,14.0,828.0,57.6666666666667
16956,18680,0,0,0,1,0,0,0,0,0,0,0,0,0,604095,1,0,268,0,0,0,0,-36.0,0,1,0,1,6.0,120,0.0,97.0,52.7741935483871
16957,18682,0,0,0,0,0,0,1,0,0,0,0,0,0,604106,1,0,234,1,1,0,1,-141.0,0,1,0,1,3.0,120,0.0,155.0,97.3255813953488
16958,18684,0,1,0,0,0,0,0,0,0,0,0,0,0,604116,1,0,268,0,0,0,1,-22.0,0,1,1,2,6.0,60,0.0,147.0,73.9516129032258
16959,18685,0,0,0,1,0,0,0,0,0,0,0,0,0,604118,1,0,268,0,0,0,0,-38.0,0,1,1,3,7.0,120,0.0,0.0,0.0
16960,18686,0,0,0,0,0,1,0,0,0,0,0,0,0,604142,5,1,268,0,0,0,0,-49.0,0,0,0,1,0.0,120,0.0,337.0,23.0
16961,18687,0,0,0,0,0,1,0,0,0,0,0,0,0,604142,5,1,269,0,1,1,0,-78.0,0,0,0,1,0.0,120,0.0,0.0,0.0
16962,18688,1,0,0,0,0,0,0,0,0,0,0,0,0,604147,1,0,268,0,0,0,0,-32.0,0,1,1,2,5.0,60,0.0,320.0,52.9193548387097
16963,18689,0,0,0,0,0,0,0,0,1,0,0,0,0,604151,1,0,268,0,0,0,1,-19.0,0,1,0,3,7.0,120,28.0,221.0,88.5967741935484
16964,18691,0,0,0,0,0,0,0,0,0,0,0,0,1,604154,1,0,268,0,0,0,1,-3.0,0,1,0,1,1.0,60,0.0,163.0,45.5967741935484
16965,18692,0,0,1,0,0,0,0,0,0,0,0,0,0,604156,3,1,261,0,0,0,1,-44.0,0,0,0,2,2.0,60,172.0,708.0,75.2916666666667
16966,18693,0,0,0,0,0,0,0,0,0,1,0,0,0,604161,1,0,268,0,0,0,0,-15.0,0,0,0,1,8.0,120,0.0,0.0,0.0
16967,18696,0,0,0,1,0,0,0,0,0,0,0,0,0,604172,4,1,241,1,1,0,1,-44.0,0,0,1,3,6.0,30,117.0,1232.0,91.4444444444444
16968,18698,0,0,0,0,0,0,0,1,0,0,0,0,0,604184,5,1,268,0,0,0,1,-25.0,0,0,0,2,1.0,120,58.0,1572.0,71.0
